row_id,text,label,source,original_label
2216,i try to check my restitution status,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=REFUND; intent=track_refund
446,can you help me to see the current status of my refund?,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=REFUND; intent=track_refund
1674,i don't know how to check the payment methods,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=check_payment_methods
680,i need to contct an operator,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
3377,i am looking for information about a forgotten key,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=recover_password
982,what activities can i to do outside today,UNKNOWN,CLINC OOS Dataset (test),oos
2764,want assistance updating my account,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=edit_account
3060,wanna locate my invoice from how do i do it,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=INVOICE; intent=check_invoice
1892,i cannot check my compensation current status,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=REFUND; intent=track_refund
2514,can you help me talking with an operator?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
2918,free tones hope you enjoyed your new content. text stop to to unsubscribe. help:p provided by tonesyou.co.uk,SPAM,UCI SMS Spam Collection,spam
2712,i cannot retrieve my user account pin code,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=recover_password
1491,"congrats mobile g videophones r yours. call now! videochat wid ur mates, play java games, dload polyph music, noline rentl. bx. ip. we. p",SPAM,UCI SMS Spam Collection,spam
1439,how could i file a claim against your organization?,FAQ,Bitext Customer Support Intent Dataset,category=FEEDBACK; intent=complaint
3074,"free ringtone text first to for a poly or text get to for a true tone! help? after st free, tones are xpw to end txt stop",SPAM,UCI SMS Spam Collection,spam
274,how to check what payment options are available,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=check_payment_methods
1580,edit ordr,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=change_order
2116,can i see the shipping options?,FAQ,Bitext Customer Support Intent Dataset,category=DELIVERY; intent=delivery_options
3391,will the anti-vaxxers die off if no one gives them vaccines,UNKNOWN,CLINC OOS Dataset (test),oos
1559,could you help me to see how soon can i expect the item?,FAQ,Bitext Customer Support Intent Dataset,category=DELIVERY; intent=delivery_period
1299,i need help calling customer service,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
1968,can you help me to send feedback for your services?,FAQ,Bitext Customer Support Intent Dataset,category=FEEDBACK; intent=review
2906,do you deliver to ?,FAQ,Bitext Customer Support Intent Dataset,category=DELIVERY; intent=delivery_options
2495,tell me what pokemon is,UNKNOWN,CLINC OOS Dataset (test),oos
3340,i do not know what to do to check the restitution status,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=REFUND; intent=track_refund
248,want help to see the withdrawal charges,FAQ,Bitext Customer Support Intent Dataset,category=CANCEL; intent=check_cancellation_fee
1273,can i talk with a bloody agent?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
2461,where's the closest car wash my car smells,UNKNOWN,CLINC OOS Dataset (test),oos
3130,i do not know how to unsubscribe to ur corporate newsletter,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=SUBSCRIPTION; intent=newsletter_subscription
103,how to check the current status of order ?,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=track_order
125,where to see what hours i can contact customer support?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
1695,program my new robot to bring me snacks,UNKNOWN,CLINC OOS Dataset (test),oos
2035,", do you want a new nokia i colour phone deliveredtomorrow? with free minutes to any mobile free texts free camcorder reply or call .",SPAM,UCI SMS Spam Collection,spam
2177,"i want to talk with customer support, can you help me?",HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
1457,"i don't understand you, can you help me talk with an agent?",HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
3390,can you help me speaking with somebody?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
479,"update_now - xmas offer! latest motorola, sonyericsson nokia free bluetooth! double mins txt on orange. call mobileupd on or calloptout/fq=",SPAM,UCI SMS Spam Collection,spam
521,don't b floppy... b snappy happy! only gay chat service with photo upload call (p/min). stop our texts call,SPAM,UCI SMS Spam Collection,spam
3308,i have to retrieve the key of my user,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=recover_password
2794,"urgent! you have won a week free membership in our , prize jackpot! txt the word: claim to no: tc lccltd pobox ldnwarw",SPAM,UCI SMS Spam Collection,spam
347,wantr help to solve issues with payment,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=payment_issue
724,i do not knoww what i need to do to close the account,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=delete_account
939,urgent! please call from a landline. cash or a holiday await collection. t cs sae po box mxy.,SPAM,UCI SMS Spam Collection,spam
3367,how can i talk with an human agent,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1074,"get lions england tone, reply lionm mono or lionp poly. more go the original n best. tones gbp network operator rates apply.",SPAM,UCI SMS Spam Collection,spam
1358,help me to report damn sign-up erors,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=registration_problems
1795,someonone you know is trying to contact you via our dating service! to find out who it could be call from your mobile or landline boxskch,SPAM,UCI SMS Spam Collection,spam
2527,how can i contact customer service?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
300,i dont know how i can talk with someone,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
408,"i need to locate my bill from , will you help me?",ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=INVOICE; intent=check_invoice
423,"congratulations - thanks to a good friend u have won the , xmas prize. claim is easy, just call now! only p per minute. bt-national-rate",SPAM,UCI SMS Spam Collection,spam
1589,show me recent activity in my backyard,UNKNOWN,CLINC OOS Dataset (validation),oos
683,i cannot contact an assistant,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1480,review chapter with my son and verify his math homework answers,UNKNOWN,CLINC OOS Dataset (test),oos
2859,can you help me shopping some items?,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=place_order
2292,where do i receive reimbursements of my money,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=REFUND; intent=get_refund
1188,download all the photos off my phone into the cloud,UNKNOWN,CLINC OOS Dataset (test),oos
1680,i'm trying to check if there are any updates on the rebate,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=REFUND; intent=track_refund
1319,"email my boss, tell him i wont be in today",UNKNOWN,CLINC OOS Dataset (test),oos
3323,how can i check what hours i can reach customer service?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
979,"i have got to get the bill from , will you help me?",ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=INVOICE; intent=get_invoice
2397,i am trying to notify of registration issues,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=registration_problems
3149,"hot live fantasies call now just p per min ntt ltd, po box croydon cr wb is a national rate call",SPAM,UCI SMS Spam Collection,spam
1858,"hello darling how are you today? i would love to have a chat, why dont you tell me what you look like and what you are in to sexy?",SPAM,UCI SMS Spam Collection,spam
3214,u have a secret admirer who is looking make contact with u-find out who they rreveal who thinks ur so special-call on,SPAM,UCI SMS Spam Collection,spam
2151,this msg is for your mobile content order it has been resent as previous attempt failed due to network error queries to customersqueriesnetvision.uk.com,SPAM,UCI SMS Spam Collection,spam
1415,i don't know what to do to chat with somebody,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1762,what is your customer support mail?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
3325,freemsg>fav xmas tones!reply real,SPAM,UCI SMS Spam Collection,spam
2744,i want help filing a damn customer claim against ur business,FAQ,Bitext Customer Support Intent Dataset,category=FEEDBACK; intent=complaint
647,how can i contact a operator,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
667,what's the cost of buying a sump pump,UNKNOWN,CLINC OOS Dataset (test),oos
1650,find directions to the sunshine car wash from my house,UNKNOWN,CLINC OOS Dataset (test),oos
2139,help me to check the eta of the purchase,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=track_order
1199,i want to oldge a claim against your business,FAQ,Bitext Customer Support Intent Dataset,category=FEEDBACK; intent=complaint
718,i have got to talk with somebody,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
334,how do i upgrade my operating system,UNKNOWN,CLINC OOS Dataset (test),oos
2673,i do not know what i need to do to speak to a person,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
592,i do not know how i could speak to a damn person,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1423,is the bank open on mlk day,UNKNOWN,CLINC OOS Dataset (test),oos
2984,correcting data on account,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=edit_account
2831,want assistance seeing your reimbursement policy,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=REFUND; intent=check_refund_policy
2150,would it be possible to speak with customer support?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
186,how can i get information about the options for delivery,FAQ,Bitext Customer Support Intent Dataset,category=DELIVERY; intent=delivery_options
1162,what do i need to do to see invoice ?,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=INVOICE; intent=check_invoice
2472,u are subscribed to the best mobile content service in the uk for per days until you send stop to . helpline,SPAM,UCI SMS Spam Collection,spam
1231,how can i speak with an assistznt,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1428,open a account for my dad,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=create_account
1675,"u can win of music gift vouchers every week starting now txt the word draw to tscs skillgame, winaweek, age. ppermesssubscription",SPAM,UCI SMS Spam Collection,spam
2029,i want assistance to get in touch with customer service,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
1727,free for st week! no nokia tone ur mob every week just txt nokia to get txting and tell ur mates pobox w wq norm p/tone,SPAM,UCI SMS Spam Collection,spam
2957,can ya help me see the early termination fee,FAQ,Bitext Customer Support Intent Dataset,category=CANCEL; intent=check_cancellation_fee
940,mobile club: choose any of the top quality items for your mobile. cfcaa,SPAM,UCI SMS Spam Collection,spam
1513,i cannot talk with a operator,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
